feature,importance
event_type_grouped_unplanned,0.0
location_grid_13_122_77_611,0.0
priority_grouped_other_rare,0.0
cargo_material_grouped_empty,0.0
cargo_material_grouped_goods,0.0
police_station_grouped_basavanagudi,0.0
police_station_grouped_vijayanagara,0.0
police_station_grouped_thalagattapura,0.0
police_station_grouped_high_ground,0.0
police_station_grouped_devanahalli_airport,0.0
police_station_grouped_chikkajala,0.0
police_station_grouped_bellandur,0.0
reason_breakdown_grouped_unknown,0.0
cargo_material_grouped_goods_carried,0.0
reason_breakdown_grouped_starting_problem,0.0
reason_breakdown_grouped_breakdown,0.0
cargo_material_grouped_yes,0.0
cargo_material_grouped_unknown,0.0
cargo_material_grouped_no,0.0
cargo_material_grouped_materials,0.0
location_grid_13_0_77_584,0.0
location_grid_13_045_77_583,0.0
location_grid_13_045_77_508,0.0
location_grid_12_925_77_618,0.0
location_grid_12_953_77_542,0.0
location_grid_12_942_77_747,0.0
location_grid_12_939_77_747,0.0
location_grid_12_931_77_687,0.0
location_grid_12_928_77_621,0.0
location_grid_12_927_77_621,0.0
location_grid_12_919_77_589,0.0
location_grid_12_964_77_584,0.0
truck_age_missing,0.0
is_two_wheeler,0.0
is_truck,0.0
has_vip_word,0.0
has_start_location,0.0
valid_start_coordinate,0.0
location_grid_12_957_77_552,0.0
location_grid_12_966_77_587,0.0
location_grid_13_041_77_622,0.0
location_grid_13_015_77_584,0.0
location_grid_13_03_77_538,0.0
location_grid_13_038_77_626,0.0
location_grid_13_02_77_709,0.0
location_grid_13_029_77_54,0.0
location_grid_13_026_77_544,0.0
location_grid_13_019_77_584,0.0
location_grid_13_014_77_584,0.0
location_grid_12_967_77_588,0.0
location_grid_12_999_77_584,0.0
location_grid_12_989_77_508,0.0
location_grid_12_984_77_641,0.0
location_grid_12_97_77_701,0.0
location_grid_12_976_77_587,0.0
location_grid_12_969_77_701,0.0
junction_grouped_ayyappatemplejunc,0.0
junction_grouped_jalahallicross_sm_circle,0.0
zone_cause_interaction_unknown_public_event,0.0
junction_grouped_mekhricircle,0.0
cause_peak_interaction_water_logging_off_peak,0.0
cause_peak_interaction_water_logging_morning_peak,0.0
cause_peak_interaction_tree_fall_night,0.0
cause_peak_interaction_public_event_unknown,0.0
cause_peak_interaction_public_event_off_peak,0.0
cause_peak_interaction_procession_night,0.0
cause_peak_interaction_pot_holes_off_peak,0.0
cause_peak_interaction_pot_holes_morning_peak,0.0
cause_peak_interaction_others_morning_peak,0.0
cause_peak_interaction_construction_unknown,0.0
cause_peak_interaction_congestion_night,0.0
cause_peak_interaction_congestion_morning_peak,0.0
cause_peak_interaction_accident_off_peak,0.0
cause_peak_interaction_accident_morning_peak,0.0
event_cause_corridor_water_logging_orr_east_1,0.0
zone_cause_interaction_central_zone_1_construction,0.0
zone_cause_interaction_central_zone_2_construction,0.0
zone_cause_interaction_central_zone_2_pot_holes,0.0
zone_cause_interaction_north_zone_2_others,0.0
zone_cause_interaction_unknown_pot_holes,0.0
zone_cause_interaction_south_zone_2_pot_holes,0.0
zone_cause_interaction_south_zone_2_accident,0.0
zone_cause_interaction_south_zone_1_vehicle_breakdown,0.0
zone_cause_interaction_south_zone_1_pot_holes,0.0
zone_cause_interaction_south_zone_1_accident,0.0
zone_cause_interaction_north_zone_2_construction,0.0
zone_cause_interaction_east_zone_1_construction,0.0
zone_cause_interaction_north_zone_2_accident,0.0
zone_cause_interaction_north_zone_1_others,0.0
zone_cause_interaction_north_zone_1_construction,0.0
zone_cause_interaction_north_zone_1_accident,0.0
zone_cause_interaction_east_zone_2_vehicle_breakdown,0.0
zone_cause_interaction_east_zone_2_construction,0.0
event_cause_corridor_vehicle_breakdown_varthur_road,0.0
event_cause_corridor_vehicle_breakdown_orr_east_2,0.0
event_cause_corridor_vehicle_breakdown_old_airport_road,0.0
authenticated_grouped_yes,0.0
event_cause_corridor_accident_bellary_road_1,0.0
peak_period_night,0.0
peak_period_evening_peak,0.0
truck_age_band_very_old,0.0
truck_age_band_new,0.0
truck_age_band_mid,0.0
junction_grouped_yeshwanthpuracircle,0.0
event_cause_corridor_congestion_hennur_main_road,0.0
junction_grouped_yelhankacircle,0.0
junction_grouped_townhalljunction,0.0
junction_grouped_toll_gate_mysore_road,0.0
junction_grouped_silkboardjunc,0.0
junction_grouped_sattelitebusstandjunc,0.0
junction_grouped_nagavara_orr_junction,0.0
event_cause_corridor_accident_bellary_road_2,0.0
event_cause_corridor_construction_airport_new_south_road,0.0
event_cause_corridor_vehicle_breakdown_irr_thanisandra_road,0.0
event_cause_corridor_pot_holes_irr_thanisandra_road,0.0
event_cause_corridor_vehicle_breakdown_hosur_road,0.0
event_cause_corridor_vehicle_breakdown_bellary_road_2,0.0
event_cause_corridor_vehicle_breakdown_airport_new_south_road,0.0
event_cause_corridor_public_event_non_corridor,0.0
event_cause_corridor_pot_holes_orr_east_1,0.0
event_cause_corridor_pot_holes_old_madras_road,0.0
event_cause_corridor_pot_holes_hosur_road,0.0
event_cause_corridor_others_bellary_road_1,0.0
event_cause_corridor_pot_holes_bannerghata_road,0.0
event_cause_corridor_others_tumkur_road,0.0
event_cause_corridor_others_orr_north_2,0.0
event_cause_corridor_others_orr_north_1,0.0
event_cause_corridor_others_magadi_road,0.0
event_cause_corridor_others_bellary_road_2,0.0
start_month_unknown,0.0
